日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2024-11-13,1.123,1.123,1.11,1.119,114000,127566.0,1.17,0.0,0.0,0.1,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-11-14,1.123,1.123,1.104,1.104,517600,571430.39,1.72,-1.34,-0.015,0.44,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-11-15,1.106,1.107,1.088,1.088,471900,513427.23,1.75,-1.45,-0.016,0.4,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-11-18,1.088,1.096,1.071,1.076,77400,83282.4,2.33,-1.1,-0.012,0.07,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-11-19,1.076,1.083,1.068,1.083,495228,536331.9,1.4,0.65,0.007,0.42,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-11-20,1.085,1.093,1.082,1.091,91800,100153.8,1.02,0.74,0.008,0.08,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-11-21,1.085,1.089,1.083,1.087,88800,96525.6,0.55,-0.37,-0.004,0.08,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-11-22,1.087,1.088,1.06,1.06,1398801,1482728.98,2.64,-2.48,-0.027,1.18,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-11-25,1.062,1.062,1.048,1.05,166703,175038.14,1.34,-0.94,-0.01,0.14,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-11-26,1.058,1.058,1.052,1.052,314312,330656.24,0.57,0.19,0.002,0.27,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-11-27,1.049,1.066,1.045,1.066,249300,265753.8,2.01,1.33,0.014,0.21,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-11-28,1.066,1.068,1.056,1.063,7600,8078.8,1.14,-0.28,-0.003,0.01,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-11-29,1.06,1.078,1.06,1.064,65600,69798.4,1.7,0.09,0.001,0.06,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-02,1.069,1.081,1.069,1.079,167708,180956.93,1.12,1.41,0.015,0.14,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-03,1.078,1.081,1.073,1.081,67652,73131.81,0.75,0.19,0.002,0.06,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-04,1.075,1.079,1.071,1.072,143800,154153.6,0.75,-0.83,-0.009,0.12,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-05,1.07,1.071,1.07,1.071,6500,6961.5,0.09,-0.09,-0.001,0.01,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-06,1.075,1.091,1.075,1.089,211638,230473.78,1.49,1.68,0.018,0.18,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-09,1.083,1.092,1.081,1.085,1302909,1413656.31,1.02,-0.37,-0.004,1.1,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-10,1.108,1.127,1.098,1.098,2973814,3265247.92,2.64,1.2,0.013,2.51,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-11,1.097,1.102,1.093,1.096,1123700,1231575.15,0.82,-0.18,-0.002,0.95,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-12,1.096,1.109,1.096,1.108,72000,79776.0,1.19,1.09,0.012,0.06,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-13,1.108,1.108,1.082,1.082,37000,40034.0,2.4,-2.35,-0.026,0.03,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-16,1.08,1.08,1.07,1.07,62600,66982.0,0.93,-1.11,-0.012,0.05,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-17,1.071,1.085,1.071,1.076,1076500,1158313.97,1.31,0.56,0.006,0.91,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-18,1.081,1.084,1.079,1.079,109900,118582.1,0.46,0.28,0.003,0.09,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-19,1.076,1.088,1.076,1.088,741500,806752.04,1.12,0.83,0.009,0.63,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-20,1.092,1.094,1.087,1.089,149900,163241.1,0.64,0.09,0.001,0.13,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-23,1.094,1.094,1.082,1.083,199600,216166.79,1.11,-0.55,-0.006,0.17,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-24,1.09,1.097,1.09,1.097,740500,812328.5,0.64,1.29,0.014,0.63,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-25,1.097,1.097,1.091,1.093,402100,439495.32,0.55,-0.36,-0.004,0.34,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-26,1.093,1.1,1.093,1.1,332710,365981.01,0.64,0.64,0.007,0.28,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-27,1.1,1.113,1.095,1.104,6939700,7661428.61,1.64,0.36,0.004,5.86,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-30,1.104,1.105,1.1,1.102,446200,491712.4,0.45,-0.18,-0.002,0.38,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2024-12-31,1.102,1.102,1.08,1.089,194100,211374.9,2.04,-1.18,-0.013,0.16,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-02,1.082,1.082,1.052,1.057,197000,208229.01,2.85,-2.94,-0.032,0.17,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-03,1.064,1.064,1.044,1.046,357400,373840.4,1.92,-1.04,-0.011,0.3,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-06,1.046,1.066,1.043,1.047,104800,109725.61,2.21,0.1,0.001,0.09,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-07,1.041,1.047,1.038,1.043,7700,8031.1,0.87,-0.38,-0.004,0.01,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-08,1.043,1.043,1.026,1.038,64000,66432.0,1.66,-0.48,-0.005,0.05,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-09,1.038,1.046,1.038,1.042,12100,12608.2,0.77,0.39,0.004,0.01,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-10,1.039,1.039,1.03,1.03,55302,56961.06,0.87,-1.15,-0.012,0.05,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-13,1.02,1.024,1.019,1.023,10500,10741.5,0.49,-0.68,-0.007,0.01,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-14,1.023,1.053,1.023,1.049,78404,82245.8,2.93,2.54,0.026,0.07,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-15,1.048,1.048,1.044,1.045,21300,22258.5,0.38,-0.38,-0.004,0.02,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-16,1.054,1.058,1.043,1.05,53800,56490.0,1.44,0.48,0.005,0.05,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-17,1.046,1.054,1.046,1.053,31500,33169.5,0.76,0.29,0.003,0.03,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-20,1.069,1.07,1.066,1.066,218000,232388.0,0.38,1.23,0.013,0.18,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-21,1.066,1.069,1.063,1.069,11000,11759.0,0.56,0.28,0.003,0.01,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-22,1.063,1.063,1.053,1.058,22000,23276.0,0.95,-1.03,-0.011,0.02,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
2025-01-23,1.07,1.07,1.054,1.054,37400,39419.6,1.52,-0.38,-0.004,0.03,0.0,0.0,0.0,159976,湾创ETF,2025-11-13 10:02:50
