日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2024-11-13,4.1895,4.2437,4.1846,4.2328,392744128,1662418771.47,1.41,0.0,0.0,0.2,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-11-14,4.2259,4.2407,4.1541,4.163,300693749,1251779219.52,2.08,-1.65,-0.0699,0.15,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-11-15,4.1521,4.1708,4.0902,4.0902,308960647,1263698594.21,1.97,-1.75,-0.0728,0.15,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-11-18,4.1118,4.1531,4.0488,4.0754,283564855,1155640715.66,2.58,-0.36,-0.0148,0.14,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-11-19,4.0803,4.098,4.0164,4.097,313685417,1285184149.43,2.03,0.53,0.0216,0.16,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-11-20,4.0843,4.1226,4.0774,4.1049,272449399,1118382702.71,1.11,0.19,0.0079,0.14,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-11-21,4.099,4.1197,4.0843,4.1089,249893300,1026775277.86,0.87,0.1,0.0039,0.12,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-11-22,4.1059,4.1118,3.9819,3.9868,379358323,1512444196.2,3.26,-2.97,-0.122,0.19,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-11-25,3.9898,4.0085,3.9249,3.9623,247995972,982622156.89,2.13,-0.62,-0.0246,0.12,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-11-26,3.9495,3.9937,3.9485,3.9583,182820712,723661903.95,1.15,-0.1,-0.0039,0.09,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-11-27,3.9583,4.0272,3.9367,4.0242,259010431,1042319523.71,2.3,1.67,0.0659,0.13,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-11-28,4.0203,4.0262,3.9849,3.9918,235864500,941516448.38,1.04,-0.81,-0.0325,0.12,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-11-29,3.9918,4.0833,3.9918,4.0331,284339508,1146767672.41,2.29,1.04,0.0413,0.14,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-02,4.0351,4.0784,4.0233,4.0656,205904926,837119293.87,1.37,0.81,0.0325,0.1,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-03,4.0656,4.0882,4.041,4.0734,212040376,863732349.58,1.17,0.19,0.0079,0.11,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-04,4.0646,4.0784,4.039,4.0488,218524500,884769704.61,0.97,-0.6,-0.0246,0.11,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-05,4.041,4.0587,4.0292,4.0419,125527584,507375947.22,0.73,-0.17,-0.0069,0.06,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-06,4.0469,4.1216,4.0419,4.0951,278855576,1141935863.96,1.97,1.31,0.0531,0.14,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-09,4.097,4.1187,4.0646,4.0911,264678999,1082839921.16,1.33,-0.1,-0.0039,0.13,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-10,4.2161,4.2348,4.1118,4.1197,374307080,1542024471.9,2.99,0.7,0.0285,0.19,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-11,4.1197,4.1305,4.103,4.1128,276436168,1136923937.17,0.67,-0.17,-0.0069,0.14,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-12,4.1138,4.1571,4.1049,4.1521,318443857,1322225798.84,1.27,0.96,0.0394,0.16,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-13,4.1325,4.1335,4.0518,4.0538,503693264,2041849230.13,2.02,-2.37,-0.0984,0.25,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-16,4.0567,4.0616,4.0193,4.0341,194976052,786548346.61,1.05,-0.49,-0.0197,0.1,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-17,4.0223,4.0784,4.0223,4.0419,316830330,1280611668.51,1.39,0.2,0.0079,0.16,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-18,4.0597,4.0744,4.0508,4.0606,193212022,784564990.41,0.58,0.46,0.0187,0.1,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-19,4.0341,4.0764,4.0183,4.0685,205871200,837589930.85,1.44,0.19,0.0079,0.1,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-20,4.0626,4.0793,4.0459,4.0547,558009032,2262580983.52,0.83,-0.34,-0.0138,0.28,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-23,4.0567,4.0882,4.0508,4.0567,242198368,982527791.93,0.92,0.05,0.002,0.12,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-24,4.0587,4.1148,4.0577,4.1079,231048051,949115601.16,1.41,1.26,0.0512,0.12,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-25,4.1118,4.1295,4.0911,4.1079,189457500,778266980.52,0.94,0.0,0.0,0.09,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-26,4.1079,4.1157,4.0911,4.1128,207877023,854954563.82,0.6,0.12,0.0049,0.1,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-27,4.1118,4.1354,4.098,4.1108,310310362,1275630873.21,0.91,-0.05,-0.002,0.15,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-30,4.1108,4.1344,4.1059,4.1266,352473644,1454505395.55,0.69,0.38,0.0157,0.18,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2024-12-31,4.1266,4.1325,4.0616,4.0616,236660367,961226002.56,1.74,-1.57,-0.0649,0.12,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2025-01-02,4.0538,4.0606,3.917,3.9396,292675743,1153031355.47,3.67,-3.0,-0.122,0.15,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2025-01-03,3.9406,3.9583,3.8894,3.8993,350468963,1366576475.9,1.77,-1.02,-0.0403,0.18,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2025-01-06,3.8993,3.9101,3.8639,3.8865,306769900,1192257742.51,1.2,-0.33,-0.0128,0.15,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
2025-01-07,3.8875,3.9199,3.8727,3.919,202727200,794479371.85,1.22,0.84,0.0325,0.1,0.0,0.0,0.0,159919,沪深300ETF,2025-11-13 10:03:09
