日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,ETF代码,ETF名称,爬取时间,折溢价率
2025-09-11,99.999,100.007,99.999,100.004,181895,181902.28,0.01,0.0,0.002,0.0,511810,理财金货币ETF,2025-09-11 22:22:15,0.0
2025-09-10,99.995,100.002,99.994,100.002,59924,59925.2,0.0,0.0,0.0,0.0,511810,理财金货币ETF,2025-09-11 22:22:15,0.0
2025-09-09,99.997,100.001,99.995,100.0,153871,153871.0,0.0,0.0,0.0,0.0,511810,理财金货币ETF,2025-09-09 18:57:38,
2025-09-08,100.004,100.004,99.996,100.001,74176,74176.74,0.0,0.0,0.0,0.0,511810,理财金货币ETF,2025-09-08 19:44:28,
2025-09-05,100.007,100.01,100.004,100.007,134306,13.43,0.0,0.0,0.0,0.0,511810,理财金货币ETF,2025-09-06 21:15:10,
2025-09-04,100.007,100.008,100.004,100.007,267540,26.76,0.0,-0.0,-0.001,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-09-03,100.004,100.009,100.004,100.008,144991,14.5,0.0,0.0,0.0,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-09-02,100.003,100.011,100.003,100.008,137793,13.78,0.01,0.0,0.0,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-09-01,99.999,100.009,99.999,100.008,99015,9.9,0.01,-0.0,-0.001,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-08-29,100.004,100.01,100.004,100.009,158309,15.83,0.01,0.0,0.003,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-08-28,99.999,100.007,99.999,100.006,158583,15.86,0.01,0.01,0.007,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-08-27,99.995,100.001,99.995,99.999,174093,17.41,0.01,-0.0,-0.002,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-08-26,99.997,100.001,99.994,100.001,281962,28.2,0.01,-0.0,-0.001,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-08-25,100.002,100.003,99.995,100.002,124544,12.45,0.01,-0.0,-0.002,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-08-22,100.005,100.007,100.003,100.004,228990,22.9,0.0,-0.0,-0.001,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-08-21,99.997,100.006,99.997,100.005,176282,17.63,0.01,0.01,0.009,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-08-20,99.993,99.998,99.991,99.996,126287,12.63,0.01,0.0,0.002,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-08-19,99.998,99.998,99.989,99.994,212737,21.27,0.01,-0.01,-0.006,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-08-18,100.004,100.004,99.998,100.0,100881,10.09,0.01,-0.01,-0.007,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-08-15,100.005,100.007,100.003,100.007,209268,20.93,0.0,0.0,0.005,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
2025-08-14,99.997,100.003,99.995,100.002,126430,12.64,0.01,0.01,0.006,0.0,511810,理财金货币ETF,2025-09-05 02:23:48,
