日期,ETF代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,ETF名称,前收盘,复权状态,交易状态,,,
2026-01-05,560690,1.976,2.012,2.013,1.966,632200.0,1263372.0,2.38,1.87,0.04,3.22,,2.01,不复权，正常交易,,,
2026-01-06,560690,2.013,2.046,2.05,2.006,723000.0,1460748.0,2.19,1.69,0.03,3.68,,2.01,不复权，正常交易,,,
2026-01-07,560690,2.065,2.045,2.065,2.026,258900.0,529737.0,1.91,-0.05,-0.00,1.32,,2.05,不复权，正常交易,,,
2026-01-08,560690,2.045,2.045,2.054,2.017,380900.0,776947.0,1.81,0.00,0.00,2.02,,2.04,不复权，正常交易,,,
2026-01-09,560690,2.026,2.098,2.099,2.026,231300.0,481500.0,3.57,2.59,0.05,1.22,,2.04,不复权，正常交易,,,
2026-01-12,560690,2.098,2.275,2.297,2.092,1765700.0,3831900.0,9.77,8.44,0.18,9.35,,2.10,不复权，正常交易,,,
2026-01-13,560690,2.27,2.108,2.27,2.088,1756300.0,3745923.0,8.00,-7.34,-0.17,8.61,,2.27,不复权，正常交易,,,
2026-01-14,560690,2.098,2.099,2.157,2.086,2958200.0,6228160.0,3.37,-0.43,-0.01,14.51,,2.11,不复权，正常交易,,,
2026-01-15,560690,2.061,2.051,2.098,2.01,1017900.0,2076540.0,4.19,-2.29,-0.05,4.65,,2.10,不复权，正常交易,,,
2026-01-16,560690,2.051,2.019,2.065,2.0,708000.0,1442281.0,3.17,-1.56,-0.03,3.23,,2.05,不复权，正常交易,,,
2026-01-19,560690,2.005,2.01,2.027,2.005,698700.0,1409107.0,1.09,-0.45,-0.01,3.19,,2.02,不复权，正常交易,,,
2026-01-20,560690,2.01,1.971,2.01,1.945,737700.0,1456989.0,3.23,-1.94,-0.04,3.37,,2.01,不复权，正常交易,,,
2026-01-21,560690,1.947,1.95,1.99,1.94,601400.0,1178478.0,2.54,-1.07,-0.02,2.75,,1.97,不复权，正常交易,,,
2026-01-22,560690,1.97,1.989,1.989,1.957,740600.0,1459002.0,1.64,2.00,0.04,3.38,,1.95,不复权，正常交易,,,
2026-01-23,560690,1.992,1.994,2.001,1.987,1102000.0,2194561.0,0.70,0.25,0.00,5.03,,1.99,不复权，正常交易,,,
2026-01-26,560690,1.997,1.979,1.997,1.954,439600.0,866750.0,2.16,-0.75,-0.01,2.01,,1.99,不复权，正常交易,,,
2026-01-27,560690,1.967,1.978,1.991,1.945,1245500.0,2458105.0,2.32,-0.05,-0.00,5.69,,1.98,不复权，正常交易,,,
2026-01-28,560690,1.99,2.0,2.035,1.98,1924900.0,3851665.0,2.78,1.11,0.02,9.11,,1.98,不复权，正常交易,,,
2026-01-29,560690,1.987,2.016,2.034,1.987,2093100.0,4209503.0,2.35,0.80,0.02,9.90,,2.00,不复权，正常交易,,,
2026-01-30,560690,1.994,2.032,2.035,1.979,1124900.0,2248949.0,2.78,0.79,0.02,4.39,,2.02,不复权，正常交易,,,
2026-02-02,560690,2.033,1.97,2.036,1.966,882500.0,1771277.0,3.44,-3.05,-0.06,3.90,,2.03,不复权，正常交易,,,
2026-02-03,560690,1.972,2.001,2.006,1.964,1084300.0,2157926.0,2.13,1.57,0.03,4.79,,1.97,不复权，正常交易,,,
2026-02-04,560690,2.01,1.983,2.01,1.948,1005200.0,1973523.0,3.10,-0.90,-0.02,4.30,,2.00,不复权，正常交易,,,
2026-02-05,560690,1.965,1.957,1.965,1.948,366700.0,716272.0,0.86,-1.31,-0.03,1.57,,1.98,不复权，正常交易,,,
2026-02-06,560690,1.95,1.939,1.969,1.91,371100.0,722204.0,3.01,-0.92,-0.02,1.59,,1.96,不复权，正常交易,,,
2026-02-09,560690,1.954,1.986,1.995,1.954,917300.0,1817710.0,2.11,2.42,0.05,3.92,,1.94,不复权，正常交易,,,
2026-02-10,560690,1.962,1.981,1.995,1.962,324400.0,643622.0,1.66,-0.25,-0.00,1.39,,1.99,不复权，正常交易,,,
2026-02-11,560690,1.978,1.958,1.992,1.955,374400.0,735377.0,1.87,-1.16,-0.02,1.60,,1.98,不复权，正常交易,,,
2026-02-12,560690,1.958,1.97,1.977,1.941,326800.0,644338.0,1.84,0.61,0.01,1.40,,1.96,不复权，正常交易,,,
2026-02-13,560690,1.959,1.95,1.963,1.944,469900.0,919452.0,0.96,-1.02,-0.02,2.01,,1.97,不复权，正常交易,,,
2026-02-24,560690,1.954,1.988,2.004,1.954,371700.0,739417.0,2.56,1.95,0.04,1.59,,1.95,不复权，正常交易,,,
2026-02-25,560690,1.988,1.99,1.998,1.974,2177200.0,4316751.0,1.21,0.10,0.00,9.31,,1.99,不复权，正常交易,,,
2026-02-26,560690,2.006,2.021,2.028,1.997,416000.0,837551.0,1.56,1.56,0.03,1.90,,1.99,不复权，正常交易,,,
2026-02-27,560690,1.99,2.021,2.021,1.99,552600.0,1112902.0,1.53,0.00,0.00,2.52,,2.02,不复权，正常交易,,,
2026-03-02,560690,2.021,2.06,2.065,2.018,749100.0,1532239.0,2.33,1.93,0.04,3.42,,2.02,不复权，正常交易,,,
2026-03-03,560690,2.053,1.988,2.063,1.988,644400.0,1310001.0,3.64,-3.50,-0.07,3.05,,2.06,不复权，正常交易,,,
2026-03-04,560690,1.951,1.967,1.996,1.951,411500.0,814718.0,2.26,-1.06,-0.02,1.95,,1.99,不复权，正常交易,,,
2026-03-05,560690,2.003,2.024,2.039,1.99,777200.0,1571164.0,2.49,2.90,0.06,3.68,,1.97,不复权，正常交易,,,
2026-03-06,560690,2.026,2.023,2.077,1.984,368800.0,745534.0,4.59,-0.05,-0.00,1.74,,2.02,不复权，正常交易,,,
2026-03-09,560690,1.956,2.005,2.086,1.951,522600.0,1027250.0,6.67,-0.89,-0.02,2.47,,2.02,不复权，正常交易,,,
2026-03-10,560690,2.024,2.051,2.054,2.016,928000.0,1891337.0,1.90,2.29,0.05,4.39,,2.00,不复权，正常交易,,,
2026-03-11,560690,2.042,2.053,2.084,2.042,406400.0,837741.0,2.05,0.10,0.00,1.92,,2.05,不复权，正常交易,,,
2026-03-12,560690,2.05,2.033,2.063,2.021,119100.0,242663.0,2.05,-0.97,-0.02,0.56,,2.05,不复权，正常交易,,,
2026-03-13,560690,2.02,2.027,2.044,2.012,187900.0,382351.0,1.57,-0.30,-0.01,0.89,,2.03,不复权，正常交易,,,
2026-03-16,560690,2.026,2.022,2.03,1.999,231900.0,465743.0,1.53,-0.25,-0.01,1.10,,2.03,不复权，正常交易,,,
2026-03-17,560690,2.062,1.973,2.1,1.972,217500.0,436243.0,6.33,-2.42,-0.05,1.03,,2.02,不复权，正常交易,,,
2026-03-18,560690,1.973,2.029,2.033,1.973,207300.0,416073.0,3.04,2.84,0.06,0.98,,1.97,不复权，正常交易,,,
2026-03-19,560690,2.004,2.027,2.05,2.004,293900.0,597862.0,2.27,-0.10,-0.00,1.39,,2.03,不复权，正常交易,,,
2026-03-20,560690,2.03,2.0,2.053,2.0,624200.0,1267815.0,2.61,-1.33,-0.03,2.95,,2.03,不复权，正常交易,,,
2026-03-23,560690,1.995,1.941,2.001,1.927,436100.0,856698.0,3.70,-2.95,-0.06,2.14,,2.00,不复权，正常交易,,,
2026-03-24,560690,1.98,1.972,2.019,1.922,336200.0,651233.0,5.00,1.60,0.03,1.65,,1.94,不复权，正常交易,,,
2026-03-25,560690,1.986,1.999,2.013,1.984,314200.0,628692.0,1.47,1.37,0.03,1.54,,1.97,不复权，正常交易,,,
2026-03-26,560690,2.005,1.967,2.009,1.962,143100.0,283896.0,2.35,-1.60,-0.03,0.70,,2.00,不复权，正常交易,,,
2026-03-27,560690,1.928,1.949,1.963,1.923,192500.0,372904.0,2.03,-0.92,-0.02,0.94,,1.97,不复权，正常交易,,,
2026-03-30,560690,1.932,1.964,1.978,1.923,273700.0,532781.0,2.82,0.77,0.01,1.34,,1.95,不复权，正常交易,,,
2026-03-31,560690,2.033,1.941,2.033,1.939,384100.0,752658.0,4.79,-1.17,-0.02,1.88,,1.96,不复权，正常交易,,,
2026-04-01,560690,1.963,1.967,1.977,1.948,636500.0,1249368.0,1.49,1.34,0.03,3.12,,1.94,不复权，正常交易,,,
2026-04-02,560690,1.958,1.93,1.959,1.924,297700.0,576005.0,1.78,-1.88,-0.04,1.46,,1.97,不复权，正常交易,,,
2026-04-03,560690,1.952,1.954,1.971,1.944,464300.0,906450.0,1.40,1.24,0.02,2.28,,1.93,不复权，正常交易,,,
2026-04-07,560690,1.96,1.95,1.96,1.935,326300.0,636356.0,1.28,-0.20,-0.00,1.60,,1.95,不复权，正常交易,,,
2026-04-08,560690,1.982,2.053,2.053,1.982,405100.0,825833.0,3.64,5.28,0.10,1.99,,1.95,不复权，正常交易,,,
2026-04-09,560690,2.026,2.054,2.055,2.025,798000.0,1634235.0,1.46,0.05,0.00,4.06,,2.05,不复权，正常交易,,,
2026-04-10,560690,2.054,2.081,2.088,2.054,1555900.0,3232382.0,1.66,1.31,0.03,7.92,,2.05,不复权，正常交易,,,
2026-04-13,560690,2.061,2.079,2.08,2.053,1011500.0,2099083.0,1.30,-0.10,-0.00,5.15,,2.08,不复权，正常交易,,,
2026-04-14,560690,2.095,2.1,2.107,2.084,885400.0,1859380.0,1.11,1.01,0.02,4.69,,2.08,不复权，正常交易,,,
2026-04-15,560690,2.1,2.08,2.124,2.07,1836400.0,3871239.0,2.57,-0.95,-0.02,9.72,,2.10,不复权，正常交易,,,
2026-04-16,560690,2.095,2.125,2.126,2.081,889600.0,1877062.0,2.16,2.16,0.04,4.71,,2.08,不复权，正常交易,,,
2026-04-17,560690,2.141,2.17,2.174,2.135,1282700.0,2771104.0,1.84,2.12,0.04,7.38,,2.12,不复权，正常交易,,,
2026-04-20,560690,2.18,2.207,2.212,2.18,1377800.0,3035933.0,1.47,1.71,0.04,7.92,,2.17,不复权，正常交易,,,
2026-04-21,560690,2.208,2.224,2.224,2.188,1435000.0,3160192.0,1.63,0.77,0.02,8.25,,2.21,不复权，正常交易,,,
2026-04-22,560690,2.224,2.262,2.268,2.212,1398600.0,3129935.0,2.52,1.71,0.04,8.04,,2.22,不复权，正常交易,,,
2026-04-23,560690,2.245,2.25,2.282,2.23,2137300.0,4812272.0,2.30,-0.53,-0.01,12.29,,2.26,不复权，正常交易,,,
2026-04-24,560690,2.216,2.185,2.216,2.159,1972800.0,4306575.0,2.53,-2.89,-0.06,11.35,,2.25,不复权，正常交易,,,
2026-04-27,560690,2.182,2.189,2.201,2.178,1203100.0,2638165.0,1.05,0.18,0.00,6.92,,2.19,不复权，正常交易,,,
2026-04-28,560690,2.159,2.156,2.17,2.152,779500.0,1686982.0,0.82,-1.51,-0.03,4.48,,2.19,不复权，正常交易,,,
2026-04-29,560690,2.156,2.175,2.208,2.155,2778500.0,6053339.0,2.46,0.88,0.02,15.98,,2.16,不复权，正常交易,,,
2026-04-30,560690,2.201,2.184,2.214,2.168,4303400.0,9406838.0,2.11,0.41,0.01,22.78,,2.17,不复权，正常交易,,,
2026-05-06,560690,2.21,2.225,2.238,2.2,1653400.0,3685139.0,1.74,1.88,0.04,8.42,,2.18,不复权，正常交易,,,
2026-05-07,560690,2.2,2.274,2.275,2.2,1693100.0,3792182.0,3.37,2.20,0.05,6.80,,2.23,不复权，正常交易,,,
2026-05-08,560690,2.24,2.31,2.317,2.24,1542200.0,3517907.0,3.39,1.58,0.04,7.30,,2.27,不复权，正常交易,,,
2026-05-11,560690,2.343,2.37,2.51,2.293,1934200.0,4531726.0,9.39,2.60,0.06,9.15,,2.31,不复权，正常交易,,,
2026-05-12,560690,2.371,2.373,2.399,2.365,1512800.0,3607321.0,1.43,0.13,0.00,7.16,,2.37,不复权，正常交易,,,
2026-05-13,560690,2.373,2.429,2.438,2.349,2013100.0,4814245.0,3.75,2.36,0.06,9.52,,2.37,不复权，正常交易,,,
2026-05-14,560690,2.453,2.453,2.502,2.384,1339000.0,3258310.0,4.86,0.99,0.02,6.33,,2.43,不复权，正常交易,,,
2026-05-15,560690,2.407,2.393,2.445,2.328,3146800.0,7466328.0,4.77,-2.45,-0.06,14.38,,2.45,不复权，正常交易,,,
2026-05-18,560690,2.348,2.396,2.415,2.348,2745900.0,6557506.0,2.80,0.13,0.00,12.54,,2.39,不复权，正常交易,,,
2026-05-19,560690,2.398,2.412,2.42,2.348,1938800.0,4591639.0,3.01,0.67,0.02,9.17,,2.40,不复权，正常交易,,,
2026-05-20,560690,2.416,2.386,2.416,2.369,2909600.0,6947847.0,1.95,-1.08,-0.03,13.29,,2.41,不复权，正常交易,,,
2026-05-21,560690,2.386,2.28,2.41,2.273,3859700.0,9089732.0,5.74,-4.44,-0.11,17.05,,2.39,不复权，正常交易,,,
2026-05-22,560690,2.281,2.314,2.321,2.27,2499300.0,5720143.0,2.24,1.49,0.03,11.82,,2.28,不复权，正常交易,,,
2026-05-25,560690,2.337,2.363,2.363,2.294,2501000.0,5829336.0,2.98,2.12,0.05,12.27,,2.31,不复权，正常交易,,,
2026-05-26,560690,2.363,2.342,2.363,2.312,252900.0,590580.0,2.16,-0.89,-0.02,1.34,,2.36,不复权，正常交易,,,
2026-05-27,560690,2.341,2.309,2.348,2.292,361000.0,836629.0,2.39,-1.41,-0.03,1.91,,2.34,不复权，正常交易,,,
2026-05-28,560690,2.286,2.38,2.384,2.279,1370300.0,3237140.0,4.55,3.07,0.07,7.55,,2.31,不复权，正常交易,,,
2026-05-29,560690,2.38,2.352,2.39,2.339,429400.0,1013351.0,2.14,-1.18,-0.03,2.37,,2.38,不复权，正常交易,,,
2026-06-01,560690,2.342,2.311,2.363,2.31,651400.0,1514870.0,2.25,-1.74,-0.04,3.59,,2.35,不复权，正常交易,,,
2026-06-02,560690,2.33,2.396,2.407,2.32,1288700.0,3053710.0,3.76,3.68,0.08,7.10,,2.31,不复权，正常交易,,,
2026-06-03,560690,2.402,2.445,2.518,2.402,1605300.0,3960009.0,4.84,2.05,0.05,8.85,,2.40,不复权，正常交易,,,
2026-06-04,560690,2.463,2.426,2.463,2.402,457500.0,1108545.0,2.49,-0.78,-0.02,2.52,,2.44,不复权，正常交易,,,
2026-06-05,560690,2.426,2.386,2.48,2.372,3610500.0,8756447.0,4.45,-1.65,-0.04,19.90,,2.43,不复权，正常交易,,,
2026-06-08,560690,2.362,2.328,2.376,2.303,2198700.0,5135091.0,3.06,-2.43,-0.06,12.12,,2.39,不复权，正常交易,,,
2026-06-09,560690,2.335,2.399,2.4,2.335,2506400.0,5935008.0,2.79,3.05,0.07,12.76,,2.33,不复权，正常交易,,,
2026-06-10,560690,2.404,2.357,2.424,2.335,571300.0,1352275.0,3.71,-1.75,-0.04,2.91,,2.40,不复权，正常交易,,,
2026-06-11,560690,2.35,2.321,2.363,2.292,2777200.0,6463400.0,3.01,-1.53,-0.04,14.14,,2.36,不复权，正常交易,,,
2026-06-12,560690,2.356,2.33,2.372,2.323,869300.0,2037689.0,2.11,0.39,0.01,4.60,,2.32,不复权，正常交易,,,
2026-06-15,560690,2.335,2.384,2.384,2.324,1813800.0,4272822.0,2.58,2.32,0.05,9.60,,2.33,不复权，正常交易,,,
2026-06-16,560690,2.374,2.398,2.415,2.374,681400.0,1634388.0,1.72,0.59,0.01,3.47,,2.38,不复权，正常交易,,,
2026-06-17,560690,2.402,2.405,2.405,2.372,2631800.0,6281847.0,1.38,0.29,0.01,13.40,,2.40,不复权，正常交易,,,
2026-06-18,560690,2.402,2.424,2.429,2.402,2670900.0,6452174.0,1.12,0.79,0.02,14.14,,2.40,不复权，正常交易,,,
2026-06-22,560690,2.422,2.479,2.651,2.407,1926800.0,4698435.0,10.07,2.27,0.06,10.20,,2.42,不复权，正常交易,,,
2026-06-23,560690,2.479,2.461,2.526,2.444,2685900.0,6671610.0,3.31,-0.73,-0.02,14.22,,2.48,不复权，正常交易,,,
2026-06-24,560690,2.455,2.45,2.472,2.426,1990800.0,4873728.0,1.87,-0.45,-0.01,10.54,,2.46,不复权，正常交易,,,
2026-06-25,560690,2.453,2.471,2.471,2.436,2174000.0,5330845.0,1.43,0.86,0.02,11.07,,2.45,不复权，正常交易,,,
2026-06-26,560690,2.461,2.374,2.462,2.368,5221700.0,12445047.0,3.80,-3.93,-0.10,26.59,,2.47,不复权，正常交易,,,
2026-06-29,560690,2.375,2.335,2.375,2.299,1739900.0,4050953.0,3.20,-1.64,-0.04,8.23,,2.37,不复权，正常交易,,,
2026-06-30,560690,2.333,2.388,2.39,2.333,2793300.0,6640024.0,2.44,2.27,0.05,13.70,,2.33,不复权，正常交易,,,
2026-07-01,560690,2.387,2.386,2.417,2.372,3606000.0,8670794.0,1.88,-0.08,-0.00,19.09,,2.39,不复权，正常交易,,,
2026-07-02,560690,2.383,2.293,2.383,2.288,2110300.0,4883801.0,3.98,-3.90,-0.09,11.17,,2.39,不复权，正常交易,,,
