日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,ETF代码,ETF名称,爬取时间,折溢价率
2025-09-11,100.0,100.005,100.0,100.004,153213,153219.13,0.0,0.0,0.002,0.0,511690,交易货币ETF,2025-09-11 22:22:15,0.0
2025-09-10,99.999,100.002,99.999,100.002,81647,81648.63,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-11 22:22:15,0.0
2025-09-09,100.0,100.001,99.997,99.999,151165,151163.49,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-09 18:57:38,
2025-09-08,100.006,100.006,99.999,100.001,266159,266161.66,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-08 19:44:28,
2025-09-05,100.006,100.01,100.005,100.008,249165,24.92,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-06 21:15:10,
2025-09-04,100.006,100.011,100.004,100.005,387270,38.73,0.01,-0.01,-0.007,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-09-03,100.004,100.02,100.003,100.012,183064,18.31,0.02,0.01,0.006,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-09-02,100.002,100.007,100.002,100.006,210779,21.08,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-09-01,100.0,100.006,100.0,100.006,192937,19.29,0.01,-0.0,-0.003,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-29,100.006,100.01,100.006,100.009,238065,23.81,0.0,0.0,0.004,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-28,100.0,100.007,100.0,100.005,304990,30.5,0.01,0.0,0.005,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-27,100.0,100.002,99.998,100.0,207217,20.72,0.0,-0.0,-0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-26,100.001,100.002,100.0,100.002,148013,14.8,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-25,100.0,100.002,100.0,100.002,229134,22.91,0.0,-0.0,-0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-22,100.005,100.008,100.004,100.004,227946,22.8,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-21,100.0,100.004,100.0,100.004,172111,17.21,0.0,0.0,0.004,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-20,100.0,100.001,99.998,100.0,149052,14.91,0.0,-0.0,-0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-19,99.999,100.001,99.999,100.001,138131,13.81,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-18,100.0,100.002,99.999,100.001,163416,16.34,0.0,-0.0,-0.005,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-15,100.005,100.01,100.003,100.006,335675,33.57,0.01,0.0,0.005,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-14,100.003,100.003,99.992,100.001,136366,13.64,0.01,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-13,99.999,100.002,99.999,100.001,89848,8.98,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-12,100.0,100.001,99.999,100.001,96741,9.67,0.0,0.0,0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-11,100.002,100.002,99.999,100.0,161793,16.18,0.0,-0.01,-0.007,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-08,100.006,100.008,100.005,100.007,144004,14.4,0.0,0.0,0.005,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-07,100.001,100.004,100.0,100.002,148972,14.9,0.0,0.0,0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-06,100.001,100.001,100.0,100.001,95284,9.53,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-05,100.001,100.002,100.0,100.001,144300,14.43,0.0,-0.0,-0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-04,100.001,100.003,100.001,100.003,127068,12.71,0.0,-0.0,-0.005,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-08-01,100.008,100.011,100.008,100.008,146632,14.66,0.0,0.0,0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-31,99.999,100.006,99.999,100.006,193158,19.32,0.01,0.01,0.006,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-30,99.999,100.002,99.998,100.0,112152,11.22,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-29,100.001,100.001,99.999,100.0,156325,15.63,0.0,-0.0,-0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-28,100.001,100.005,100.0,100.002,82169,8.22,0.0,-0.0,-0.005,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-25,100.006,100.009,100.006,100.007,130805,13.08,0.0,0.0,0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-24,100.0,100.005,100.0,100.005,157672,15.77,0.0,0.0,0.005,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-23,99.995,100.0,99.995,100.0,123709,12.37,0.01,0.01,0.005,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-22,100.002,100.002,99.982,99.995,471074,47.11,0.02,-0.01,-0.01,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-21,100.002,100.006,100.001,100.005,103773,10.38,0.0,-0.01,-0.006,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-18,100.007,100.011,100.007,100.011,126734,12.67,0.0,0.0,0.003,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-17,100.013,100.013,100.006,100.008,67402,6.74,0.01,-0.0,-0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-16,100.018,100.018,100.006,100.009,78403,7.84,0.01,-0.01,-0.006,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-15,100.003,101.0,100.002,100.015,314907,31.5,1.0,0.01,0.011,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-14,100.002,100.004,100.001,100.004,62701,6.27,0.0,-0.0,-0.004,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-11,100.007,100.013,100.007,100.008,92304,9.23,0.01,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-10,100.003,100.009,100.003,100.008,83032,8.3,0.01,0.0,0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-09,100.003,100.006,100.003,100.006,65980,6.6,0.0,0.0,0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-08,100.005,100.008,100.004,100.004,75753,7.58,0.0,-0.0,-0.004,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-07,100.006,100.009,100.003,100.008,149264,14.93,0.01,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-04,100.007,100.012,100.007,100.008,66480,6.65,0.0,0.0,0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-03,100.003,100.008,100.003,100.007,65070,6.51,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-02,100.003,100.009,100.002,100.007,98106,9.81,0.01,0.0,0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-07-01,99.999,100.006,99.999,100.006,117111,11.71,0.01,0.01,0.006,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-30,100.002,100.002,99.999,100.0,120699,12.07,0.0,-0.0,-0.003,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-27,100.004,100.006,100.002,100.003,223272,22.33,0.0,0.0,0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-26,99.999,100.001,99.997,100.001,142592,14.26,0.0,0.0,0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-25,100.001,100.002,99.998,99.999,204804,20.48,0.0,-0.0,-0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-24,100.002,100.003,100.001,100.001,173700,17.37,0.0,-0.0,-0.003,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-23,100.003,100.004,100.0,100.004,252310,25.23,0.0,-0.01,-0.006,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-20,100.008,100.012,100.008,100.01,97731,9.77,0.0,0.0,0.005,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-19,100.003,100.006,100.003,100.005,70441,7.04,0.0,0.0,0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-18,100.004,100.005,100.003,100.003,117801,11.78,0.0,-0.0,-0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-17,100.003,100.005,100.002,100.004,82769,8.28,0.0,-0.0,-0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-16,100.004,100.005,100.002,100.005,188228,18.82,0.0,-0.0,-0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-13,100.008,100.01,100.006,100.007,137731,13.77,0.0,0.0,0.004,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-12,100.002,100.005,100.002,100.003,65743,6.57,0.0,0.0,0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-11,100.002,100.003,100.001,100.002,81553,8.16,0.0,-0.0,-0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-10,100.002,100.004,100.0,100.004,97272,9.73,0.0,0.0,0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-09,100.004,100.004,100.001,100.002,120722,12.07,0.0,-0.01,-0.008,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-06,100.007,100.011,100.006,100.01,140114,14.01,0.0,0.0,0.003,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-05,100.004,100.007,100.003,100.007,117127,11.71,0.0,0.0,0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-04,100.003,100.006,100.003,100.006,63018,6.3,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-06-03,100.011,100.011,100.003,100.006,216309,21.63,0.01,-0.01,-0.006,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-30,100.01,100.013,100.005,100.012,265821,26.59,0.01,0.01,0.009,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-29,100.003,100.007,100.001,100.003,211060,21.11,0.01,-0.0,-0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-28,100.001,100.004,99.999,100.004,123938,12.39,0.0,0.0,0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-27,100.002,100.004,100.0,100.002,84959,8.5,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-26,100.007,100.007,100.002,100.002,217217,21.72,0.0,-0.01,-0.013,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-23,100.012,100.029,100.011,100.015,301840,30.19,0.02,0.0,0.003,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-22,100.02,100.02,100.01,100.012,24703,2.47,0.01,-0.0,-0.002,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-21,100.013,100.014,100.011,100.014,83045,8.31,0.0,0.0,0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-20,100.012,100.015,100.008,100.013,78806,7.88,0.01,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-19,100.004,100.015,100.004,100.013,112704,11.27,0.01,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-16,100.007,100.016,100.007,100.013,86509,8.65,0.01,0.0,0.004,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-15,100.003,100.018,100.003,100.009,85713,8.57,0.01,0.0,0.003,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-14,100.004,100.008,100.004,100.006,151200,15.12,0.0,-0.0,-0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-13,100.003,100.007,100.003,100.007,83657,8.37,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-12,100.011,100.011,100.002,100.007,121124,12.11,0.01,-0.0,-0.004,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-09,100.006,100.014,100.006,100.011,88069,8.81,0.01,0.0,0.003,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-08,100.019,100.019,100.001,100.008,109920,10.99,0.02,0.0,0.003,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-07,100.002,100.005,100.001,100.005,72486,7.25,0.0,0.0,0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-05-06,100.0,100.004,100.0,100.004,173799,17.38,0.0,-0.02,-0.016,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-04-30,100.04,100.04,100.016,100.02,191149,19.12,0.02,0.02,0.017,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-04-29,100.002,100.005,100.0,100.003,124662,12.47,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-04-28,100.003,100.005,100.002,100.003,173415,17.34,0.0,-0.01,-0.007,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-04-25,100.008,100.011,100.008,100.01,113538,11.35,0.0,0.0,0.005,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-04-24,100.002,100.007,100.002,100.005,52401,5.24,0.0,-0.0,-0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-04-23,100.001,100.006,100.001,100.006,105479,10.55,0.0,0.0,0.001,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
2025-04-22,100.003,100.006,100.003,100.005,79517,7.95,0.0,0.0,0.0,0.0,511690,交易货币ETF,2025-09-05 02:23:48,
