日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,ETF代码,ETF名称,爬取时间,折价率,IOPV,溢价率
2025-11-13,1.277,1.284,1.271,1.284,2923700,3754030.91,1.01,-0.16,-0.002,0.0,560890,红利低波ETF新华,2025-11-16 22:36:49,0.0,0.0,0.0
2025-11-14,1.288,1.288,1.273,1.276,1337200,1706267.23,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-11-17 05:02:51,0.0,0.0,0.0
2025-11-17,1.274,1.274,1.259,1.264,610600,771798.44,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-11-18 05:04:38,0.0,0.0,0.0
2025-11-18,1.26,1.264,1.251,1.259,341700,430200.28,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-11-19 06:04:11,0.0,0.0,0.0
2025-11-19,1.249,1.272,1.249,1.253,206400,258619.2,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-11-20 04:00:00,0.0,0.0,0.0
2025-11-20,1.253,1.271,1.25,1.262,363600,458863.19,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-11-21 19:23:16,0.0,0.0,0.0
2025-11-21,1.258,1.263,1.243,1.245,947900,1180135.5,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-11-24 03:56:41,0.0,0.0,0.0
2025-11-24,1.246,1.247,1.237,1.24,238000,295120.0,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-11-25 05:39:45,0.0,0.0,0.0
2025-11-25,1.245,1.276,1.237,1.251,35930100,44948556.78,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-11-26 04:05:06,0.0,0.0,0.0
2025-11-26,1.238,1.249,1.236,1.237,16702000,20660373.81,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-11-27 19:24:51,0.0,0.0,0.0
2025-11-27,1.233,1.242,1.232,1.238,4857400,6013461.37,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-11-28 05:18:58,0.0,0.0,0.0
2025-11-28,1.235,1.24,1.233,1.239,4980400,6170715.41,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-01 19:33:18,0.0,0.0,0.0
2025-12-01,1.239,1.247,1.239,1.246,4705900,5863551.64,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-02 05:29:10,0.0,0.0,0.0
2025-12-02,1.245,1.247,1.241,1.243,594100,738466.32,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-03 03:57:06,0.0,0.0,0.0
2025-12-03,1.243,1.248,1.238,1.239,1951300,2417660.63,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-04 19:19:38,0.0,0.0,0.0
2025-12-04,1.236,1.24,1.231,1.231,488800,601712.77,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-05 04:11:13,0.0,0.0,0.0
2025-12-05,1.24,1.24,1.221,1.228,3077000,3778556.14,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-08 19:23:54,0.0,0.0,0.0
2025-12-08,1.226,1.23,1.22,1.227,2084000,2557068.0,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-09 05:20:13,0.0,0.0,0.0
2025-12-09,1.223,1.224,1.217,1.217,76800,93465.6,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-10 03:46:47,0.0,0.0,0.0
2025-12-10,1.217,1.217,1.207,1.211,100400,121584.4,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-11 05:33:30,0.0,0.0,0.0
2025-12-11,1.213,1.213,1.201,1.201,806400,968486.38,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-12 04:00:46,0.0,0.0,0.0
2025-12-12,1.203,1.205,1.199,1.203,312500,375937.48,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-15 05:37:14,0.0,0.0,0.0
2025-12-15,1.203,1.212,1.201,1.208,192900,233023.19,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-16 05:34:46,0.0,0.0,0.0
2025-12-16,1.206,1.208,1.199,1.2,534500,641400.03,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-17 04:00:21,0.0,0.0,0.0
2025-12-17,1.196,1.205,1.195,1.203,428000,514883.98,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-18 22:47:42,0.0,0.0,0.0
2025-12-18,1.192,1.215,1.192,1.213,98000,118874.01,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-19 05:39:01,0.0,0.0,0.0
2025-12-19,1.223,1.236,1.207,1.21,199400,241274.01,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-22 05:26:19,0.0,0.0,0.0
2025-12-22,1.213,1.213,1.204,1.204,75000,90300.0,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-23 02:23:36,0.0,0.0,0.0
2025-12-23,1.202,1.25,1.199,1.206,23100,27858.6,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-24 05:17:46,0.0,0.0,0.0
2025-12-24,1.201,1.208,1.2,1.207,18300,22088.1,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-25 19:35:53,0.0,0.0,0.0
2025-12-25,1.202,1.212,1.202,1.209,137900,166721.1,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-26 04:02:57,0.0,0.0,0.0
2025-12-26,1.213,1.213,1.204,1.205,661200,796746.03,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-29 05:19:52,0.0,0.0,0.0
2025-12-29,1.203,1.207,1.203,1.207,63700,76885.9,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-30 05:38:44,0.0,0.0,0.0
2025-12-30,1.202,1.205,1.202,1.205,600700,723843.53,0.0,0.0,,0.0,560890,红利低波ETF新华,2025-12-31 02:36:19,0.0,0.0,0.0
2025-12-31,1.206,1.208,1.205,1.205,228100,274860.51,0.0,0.0,,0.0,560890,红利低波ETF新华,2026-01-02 05:26:24,0.0,0.0,0.0
2026-01-05,1.206,1.206,1.2,1.205,329400,396927.01,0.0,0.0,,0.0,560890,红利低波ETF新华,2026-01-06 05:20:09,0.0,0.0,0.0
2026-01-06,1.212,1.212,1.198,1.209,239000,288951.0,0.0,0.0,,0.0,560890,红利低波ETF新华,2026-01-07 05:39:22,0.0,0.0,0.0
2026-01-07,1.225,1.228,1.199,1.199,374400,448905.6,0.0,0.0,,0.0,560890,红利低波ETF新华,2026-01-08 02:36:21,0.0,0.0,0.0
2026-01-08,1.204,1.204,1.191,1.191,680200,810118.19,0.0,0.0,,0.0,560890,红利低波ETF新华,2026-01-09 04:01:30,0.0,0.0,0.0
2026-01-09,1.195,1.195,1.188,1.193,247900,295744.69,0.0,0.0,,0.0,560890,红利低波ETF新华,2026-01-12 05:22:49,0.0,0.0,0.0
2026-01-12,1.192,1.193,1.187,1.191,253200,301561.2,0.0,0.0,,0.0,560890,红利低波ETF新华,2026-01-13 02:20:50,0.0,0.0,0.0
2026-01-13,1.191,1.205,1.19,1.196,486200,581495.19,0.0,0.0,,0.0,560890,红利低波ETF新华,2026-01-14 03:46:58,0.0,0.0,0.0
